ncbi_taxon_id_left,aphia_id_left,species_canonical,synonyms,subspecies_left,target_list_status_left,sequencing_status_left,status_left,publication_id_left,rank_left,isMarine_left,isBrackish_left,isFreshwater_left,isTerrestrial_left,isExtinct_left,modified_left,spec_code,order_left,family_x_left,Genus,authority_left,FBname,DemersPelag,Subfamily,depth_min_in_m,depth_max_in_m,common_depth_min,common_depth_max,length_max_in_cm,common_length_in_cm,weight_max_in_g,TempMin,TempMax,__norm_name_left,__aphia,__ncbi_left,ncbi_taxon_id_right,species,subspecies_right,family_x_right,target_list_status_right,sequencing_status_right,synonym,publication_id_right,aphia_id_right,url,scientificname,authority_right,status_right,rank_right,valid_AphiaID,valid_name,order_right,family_y,genus,isMarine_right,isBrackish_right,isFreshwater_right,isTerrestrial_right,isExtinct_right,modified_right,aphia_id_effective,__norm_name_right,__ncbi_right,__source_index,__match_type
1432150,272060,Chlorophthalmus pectoralis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,58731.0,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,"Okamura & Doi, 1984",,bathydemersal,,,350.0,,,,,,,,chlorophthalmus pectoralis,272060,1432150,1432150,Chlorophthalmus pectoralis,-,Chlorophthalmidae,long_list,-,-,-,272060.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272060,Chlorophthalmus pectoralis,"Okamura & Doi, 1984",accepted,Species,272060.0,Chlorophthalmus pectoralis,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272060.0,chlorophthalmus pectoralis,1432150,9052,aphia
3028462,272063,Evermannella ahlstromi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,57278.0,Aulopiformes,Evermannellidae,Evermannella,"Johnson & Glodek, 1975",,bathypelagic,,0.0,390.0,,,,,,,,evermannella ahlstromi,272063,3028462,3028462,Evermannella ahlstromi,-,Evermannellidae,long_list,-,-,-,272063.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272063,Evermannella ahlstromi,"Johnson & Glodek, 1975",accepted,Species,272063.0,Evermannella ahlstromi,Aulopiformes,Evermannellidae,Evermannella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272063.0,evermannella ahlstromi,3028462,9058,aphia
2048722,272076,Bathypterois ventralis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,54864.0,Aulopiformes,Ipnopidae,Bathypterois,"Garman, 1899",Ventrad spiderfish,bathydemersal,Ipnopinae,,1244.0,,,12.5,,,,,bathypterois ventralis,272076,2048722,2048722,Bathypterois ventralis,-,Ipnopidae,long_list,-,-,-,272076.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272076,Bathypterois ventralis,"Garman, 1899",accepted,Species,272076.0,Bathypterois ventralis,Aulopiformes,Ipnopidae,Bathypterois,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272076.0,bathypterois ventralis,2048722,9072,aphia
2578347,272079,Scopelosaurus ahlstromi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,24623.0,Aulopiformes,Notosudidae,Scopelosaurus,"Bertelsen, Krefft & Marshall, 1976",Ahlstrom's waryfish,pelagic-oceanic,,0.0,700.0,,,20.0,,,,,scopelosaurus ahlstromi,272079,2578347,2578347,Scopelosaurus ahlstromi,-,Notosudidae,long_list,-,-,-,272079.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272079,Scopelosaurus ahlstromi,"Bertelsen, Krefft & Marshall, 1976",accepted,Species,272079.0,Scopelosaurus ahlstromi,Aulopiformes,Notosudidae,Scopelosaurus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272079.0,scopelosaurus ahlstromi,2578347,9079,aphia
319750,272082,Scopelosaurus harryi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,11600.0,Aulopiformes,Notosudidae,Scopelosaurus,"(Mead, 1953)",Scaly paperbone,bathypelagic,,0.0,1500.0,200.0,800.0,32.0,,,,,scopelosaurus harryi,272082,319750,319750,Scopelosaurus harryi,-,Notosudidae,long_list,-,-,-,272082.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272082,Scopelosaurus harryi,"(Mead, 1953)",accepted,Species,272082.0,Scopelosaurus harryi,Aulopiformes,Notosudidae,Scopelosaurus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272082.0,scopelosaurus harryi,319750,9081,aphia
2696635,272083,Scopelosaurus herwigi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,25684.0,Aulopiformes,Notosudidae,Scopelosaurus,"Bertelsen, Krefft & Marshall, 1976",,benthopelagic,,0.0,750.0,,,35.0,,,,,scopelosaurus herwigi,272083,2696635,2696635,Scopelosaurus herwigi,-,Notosudidae,long_list,-,-,-,272083.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272083,Scopelosaurus herwigi,"Bertelsen, Krefft & Marshall, 1976",accepted,Species,272083.0,Scopelosaurus herwigi,Aulopiformes,Notosudidae,Scopelosaurus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272083.0,scopelosaurus herwigi,2696635,9082,aphia
172128,272084,Scopelosaurus hoedti,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,22972.0,Aulopiformes,Notosudidae,Scopelosaurus,"Bleeker, 1860",Hoedt's waryfish,pelagic-oceanic,,0.0,600.0,,,14.0,,,,,scopelosaurus hoedti,272084,172128,172128,Scopelosaurus hoedti,-,Notosudidae,long_list,-,-,-,272084.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272084,Scopelosaurus hoedti,"Bleeker, 1860",accepted,Species,272084.0,Scopelosaurus hoedti,Aulopiformes,Notosudidae,Scopelosaurus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272084.0,scopelosaurus hoedti,172128,9083,aphia
2578348,272086,Scopelosaurus meadi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,9161.0,Aulopiformes,Notosudidae,Scopelosaurus,"Bertelsen, Krefft & Marshall, 1976",Blackring waryfish,benthopelagic,,0.0,760.0,,,16.8999996185303,,,,,scopelosaurus meadi,272086,2578348,2578348,Scopelosaurus meadi,-,Notosudidae,long_list,-,-,-,272086.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272086,Scopelosaurus meadi,"Bertelsen, Krefft & Marshall, 1976",accepted,Species,272086.0,Scopelosaurus meadi,Aulopiformes,Notosudidae,Scopelosaurus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272086.0,scopelosaurus meadi,2578348,9085,aphia
1311474,272087,Omosudis lowii,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,4549.0,Aulopiformes,Omosudidae,Omosudis,"Günther, 1887",Omosudid,bathypelagic,,0.0,4000.0,100.0,1000.0,23.0,20.0,,,,omosudis lowii,272087,1311474,1311474,Omosudis lowii,-,Omosudidae,long_list,-,-,-,272087.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272087,Omosudis lowii,"Günther, 1887",accepted,Species,272087.0,Omosudis lowii,Aulopiformes,Omosudidae,Omosudis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272087.0,omosudis lowii,1311474,9087,aphia
2048744,272094,Lestidiops neles,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,57267.0,Aulopiformes,Paralepididae,Lestidiops,"(Harry, 1953)",,pelagic-oceanic,,22.0,384.0,,,7.80000019073486,,,,,lestidiops neles,272094,2048744,2048744,Lestidiops neles,-,Paralepididae,long_list,-,-,-,272094.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272094,Lestidiops neles,"(Harry, 1953)",accepted,Species,272094.0,Lestidiops neles,Aulopiformes,Paralepididae,Lestidiops,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272094.0,lestidiops neles,2048744,9092,aphia
1077868,272095,Lestidiops pacificus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,49274.0,Aulopiformes,Paralepididae,Lestidiops,"(Parr, 1931)",,bathypelagic,,50.0,2000.0,,,1.63999998569489,,,,,lestidiops pacificus,272095,1077868,1077868,Lestidiops pacificus,-,Paralepididae,long_list,-,-,-,272095.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272095,Lestidiops pacificus,"(Parr, 1931)",accepted,Species,272095.0,Lestidiops pacificus,Aulopiformes,Paralepididae,Lestidiops,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272095.0,lestidiops pacificus,1077868,9093,aphia
319759,272096,Lestidiops ringens,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,11599.0,Aulopiformes,Paralepididae,Lestidiops,"(Jordan & Gilbert, 1880)",Slender barracudina,bathypelagic,,0.0,3290.0,,,21.0,,,,,lestidiops ringens,272096,319759,319759,Lestidiops ringens,-,Paralepididae,long_list,-,-,-,272096.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272096,Lestidiops ringens,"(Jordan & Gilbert, 1880)",accepted,Species,272096.0,Lestidiops ringens,Aulopiformes,Paralepididae,Lestidiops,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272096.0,lestidiops ringens,319759,9094,aphia
1604570,272098,Lestidiops sphyraenopsis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,23031.0,Aulopiformes,Paralepididae,Lestidiops,"Hubbs, 1916",,pelagic-oceanic,,100.0,500.0,,,39.0,,,,,lestidiops sphyraenopsis,272098,1604570,1604570,Lestidiops sphyraenopsis,-,Paralepididae,long_list,-,-,-,272098.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272098,Lestidiops sphyraenopsis,"Hubbs, 1916",accepted,Species,272098.0,Lestidiops sphyraenopsis,Aulopiformes,Paralepididae,Lestidiops,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272098.0,lestidiops sphyraenopsis,1604570,9095,aphia
2980667,272099,Macroparalepis danae,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,58758.0,Aulopiformes,Paralepididae,Macroparalepis,"Ege, 1933",,bathypelagic,,,2000.0,,,12.1000003814697,,,,,macroparalepis danae,272099,2980667,2980667,Macroparalepis danae,-,Paralepididae,long_list,-,-,-,272099.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272099,Macroparalepis danae,"Ege, 1933",accepted,Species,272099.0,Macroparalepis danae,Aulopiformes,Paralepididae,Macroparalepis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272099.0,macroparalepis danae,2980667,9104,aphia
2100604,272101,Uncisudis advena,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,58762.0,Aulopiformes,Paralepididae,Uncisudis,"(Rofen, 1963)",,bathypelagic,,813.0,997.0,,,6.19999980926514,,,,,uncisudis advena,272101,2100604,2100604,Uncisudis advena,-,Paralepididae,long_list,-,-,-,272101.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272101,Uncisudis advena,"(Rofen, 1963)",accepted,Species,272101.0,Uncisudis advena,Aulopiformes,Paralepididae,Uncisudis,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272101.0,uncisudis advena,2100604,9119,aphia
1154594,272103,Benthalbella linguidens,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,25299.0,Aulopiformes,Scopelarchidae,Benthalbella,"(Mead & Böhlke, 1953)",Longfin pearleye,bathypelagic,,10.0,2294.0,,,7.82000017166138,,,,,benthalbella linguidens,272103,1154594,1154594,Benthalbella linguidens,-,Scopelarchidae,long_list,-,-,-,272103.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272103,Benthalbella linguidens,"(Mead & Böhlke, 1953)",accepted,Species,272103.0,Benthalbella linguidens,Aulopiformes,Scopelarchidae,Benthalbella,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272103.0,benthalbella linguidens,1154594,9130,aphia
2507723,272104,Rosenblattichthys alatus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,24630.0,Aulopiformes,Scopelarchidae,Rosenblattichthys,"(Fourmanoir, 1970)",Winged pearleye,pelagic-oceanic,,,,,,8.0,,,,,rosenblattichthys alatus,272104,2507723,2507723,Rosenblattichthys alatus,-,Scopelarchidae,long_list,-,-,-,272104.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272104,Rosenblattichthys alatus,"(Fourmanoir, 1970)",accepted,Species,272104.0,Rosenblattichthys alatus,Aulopiformes,Scopelarchidae,Rosenblattichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272104.0,rosenblattichthys alatus,2507723,9132,aphia
1622141,272106,Rosenblattichthys volucris,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,55099.0,Aulopiformes,Scopelarchidae,Rosenblattichthys,"(Rofen, 1966)",Chubby pearleye,bathypelagic,,,,,,,,,,,rosenblattichthys volucris,272106,1622141,1622141,Rosenblattichthys volucris,-,Scopelarchidae,long_list,-,-,-,272106.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272106,Rosenblattichthys volucris,"(Rofen, 1966)",accepted,Species,272106.0,Rosenblattichthys volucris,Aulopiformes,Scopelarchidae,Rosenblattichthys,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272106.0,rosenblattichthys volucris,1622141,9133,aphia
1622144,272107,Scopelarchus stephensi,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,59942.0,Aulopiformes,Scopelarchidae,Scopelarchus,"Johnson, 1974",,bathypelagic,,0.0,1000.0,,,6.19999980926514,,,,,scopelarchus stephensi,272107,1622144,1622144,Scopelarchus stephensi,-,Scopelarchidae,long_list,-,-,-,272107.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272107,Scopelarchus stephensi,"Johnson, 1974",accepted,Species,272107.0,Scopelarchus stephensi,Aulopiformes,Scopelarchidae,Scopelarchus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272107.0,scopelarchus stephensi,1622144,9140,aphia
1365180,272108,Saurida argentea,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,59118.0,Aulopiformes,Synodontidae,Saurida,"MacLeay, 1881",Shortfin saury,demersal,Harpadontinae,1.0,70.0,,,29.0,,,,,saurida argentea,272108,1365180,1365180,Saurida argentea,-,Synodontidae,long_list,-,-,-,272108.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272108,Saurida argentea,"MacLeay, 1881",accepted,Species,272108.0,Saurida argentea,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272108.0,saurida argentea,1365180,9144,aphia
197541,272109,Saurida elongata,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,4764.0,Aulopiformes,Synodontidae,Saurida,"(Temminck & Schlegel, 1846)",Slender lizardfish,demersal,Harpadontinae,20.0,100.0,,,50.0,,,,,saurida elongata,272109,197541,197541,Saurida elongata,-,Synodontidae,long_list,-,-,-,272109.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272109,Saurida elongata,"(Temminck & Schlegel, 1846)",accepted,Species,272109.0,Saurida elongata,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272109.0,saurida elongata,197541,9147,aphia
2578344,272110,Saurida filamentosa,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,24644.0,Aulopiformes,Synodontidae,Saurida,"Ogilby, 1910",Threadfin saury,demersal,Harpadontinae,30.0,100.0,,,22.0,,,,,saurida filamentosa,272110,2578344,2578344,Saurida filamentosa,-,Synodontidae,long_list,-,-,-,272110.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272110,Saurida filamentosa,"Ogilby, 1910",accepted,Species,272110.0,Saurida filamentosa,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272110.0,saurida filamentosa,2578344,9148,aphia
2108430,272111,Saurida flamma,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,7772.0,Aulopiformes,Synodontidae,Saurida,"Waples, 1982",Orangemouth lizardfish,reef-associated,Harpadontinae,5.0,30.0,,,30.5,,,,,saurida flamma,272111,2108430,2108430,Saurida flamma,-,Synodontidae,long_list,-,-,-,272111.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272111,Saurida flamma,"Waples, 1982",accepted,Species,272111.0,Saurida flamma,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272111.0,saurida flamma,2108430,9149,aphia
1604557,272113,Saurida isarankurai,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,59119.0,Aulopiformes,Synodontidae,Saurida,"Shindo & Yamada, 1972",Shortjaw saury,demersal,Harpadontinae,,,,,12.0,,,,,saurida isarankurai,272113,1604557,1604557,Saurida isarankurai,-,Synodontidae,long_list,-,-,-,272113.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272113,Saurida isarankurai,"Shindo & Yamada, 1972",accepted,Species,272113.0,Saurida isarankurai,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272113.0,saurida isarankurai,1604557,9151,aphia
1426792,272114,Saurida macrolepis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,63148.0,Aulopiformes,Synodontidae,Saurida,"Tanaka, 1917",,demersal,Harpadontinae,1.0,100.0,,,25.7600002288818,,,,,saurida macrolepis,272114,1426792,1426792,Saurida macrolepis,-,Synodontidae,long_list,-,-,-,272114.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272114,Saurida macrolepis,"Tanaka, 1917",accepted,Species,272114.0,Saurida macrolepis,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272114.0,saurida macrolepis,1426792,9154,aphia
1481781,272115,Saurida microlepis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,60415.0,Aulopiformes,Synodontidae,Saurida,"Wu & Wang, 1931",,demersal,Harpadontinae,,,,,45.0,,,,,saurida microlepis,272115,1481781,1481781,Saurida microlepis,-,Synodontidae,long_list,-,-,-,272115.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272115,Saurida microlepis,"Wu & Wang, 1931",accepted,Species,272115.0,Saurida microlepis,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272115.0,saurida microlepis,1481781,9155,aphia
1481875,272116,Saurida micropectoralis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,4467.0,Aulopiformes,Synodontidae,Saurida,"Shindo & Yamada, 1972",Shortfin lizardfish,demersal,Harpadontinae,20.0,260.0,,,38.0,25.0,,,,saurida micropectoralis,272116,1481875,1481875,Saurida micropectoralis,-,Synodontidae,long_list,-,-,-,272116.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272116,Saurida micropectoralis,"Shindo & Yamada, 1972",accepted,Species,272116.0,Saurida micropectoralis,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272116.0,saurida micropectoralis,1481875,9156,aphia
1226403,272117,Saurida normani,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,2718.0,Aulopiformes,Synodontidae,Saurida,"Longley, 1935",Shortjaw lizardfish,reef-associated,Harpadontinae,25.0,550.0,,,45.0,30.0,500.0,,,saurida normani,272117,1226403,1226403,Saurida normani,-,Synodontidae,long_list,-,-,-,272117.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272117,Saurida normani,"Longley, 1935",accepted,Species,272117.0,Saurida normani,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272117.0,saurida normani,1226403,9158,aphia
1458671,272118,Saurida pseudotumbil,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,61059.0,Aulopiformes,Synodontidae,Saurida,"Dutt & Sagar, 1981",,demersal,Harpadontinae,,,,,,,,,,saurida pseudotumbil,272118,1458671,1458671,Saurida pseudotumbil,-,Synodontidae,long_list,-,-,-,272118.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272118,Saurida pseudotumbil,"Dutt & Sagar, 1981",accepted,Species,272118.0,Saurida pseudotumbil,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272118.0,saurida pseudotumbil,1458671,9159,aphia
2890329,272119,Saurida suspicio,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,16512.0,Aulopiformes,Synodontidae,Saurida,"Breder, 1927",Suspicious lizardfish,demersal,Harpadontinae,,,,,9.0,,,,,saurida suspicio,272119,2890329,2890329,Saurida suspicio,-,Synodontidae,long_list,-,-,-,272119.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272119,Saurida suspicio,"Breder, 1927",accepted,Species,272119.0,Saurida suspicio,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272119.0,saurida suspicio,2890329,9160,aphia
1537714,272120,Saurida umeyoshii,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,63146.0,Aulopiformes,Synodontidae,Saurida,"Inoue & Nakabo, 2006",,pelagic-neritic,Harpadontinae,100.0,,,,33.6699981689453,,,,,saurida umeyoshii,272120,1537714,1537714,Saurida umeyoshii,-,Synodontidae,long_list,-,-,-,272120.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272120,Saurida umeyoshii,"Inoue & Nakabo, 2006",accepted,Species,272120.0,Saurida umeyoshii,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272120.0,saurida umeyoshii,1537714,9162,aphia
315323,272121,Saurida wanieso,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,10411.0,Aulopiformes,Synodontidae,Saurida,"Shindo & Yamada, 1972",Wanieso lizardfish,demersal,Harpadontinae,,,,,65.0,,,,,saurida wanieso,272121,315323,315323,Saurida wanieso,-,Synodontidae,long_list,-,-,-,272121.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272121,Saurida wanieso,"Shindo & Yamada, 1972",accepted,Species,272121.0,Saurida wanieso,Aulopiformes,Synodontidae,Saurida,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272121.0,saurida wanieso,315323,9164,aphia
2589328,272123,Synodus capricornis,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,55101.0,Aulopiformes,Synodontidae,Synodus,"Cressey & Randall, 1978",Capricorn lizardfish,demersal,Synodontinae,20.0,88.0,,,21.0,,,,,synodus capricornis,272123,2589328,2589328,Synodus capricornis,-,Synodontidae,long_list,-,-,-,272123.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272123,Synodus capricornis,"Cressey & Randall, 1978",accepted,Species,272123.0,Synodus capricornis,Aulopiformes,Synodontidae,Synodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272123.0,synodus capricornis,2589328,9167,aphia
2048764,272124,Synodus evermanni,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,14147.0,Aulopiformes,Synodontidae,Synodus,"Jordan & Bollman, 1890",Inotted lizardfish,demersal,Synodontinae,25.0,275.0,,,47.2000007629395,20.0,538.929992675781,,,synodus evermanni,272124,2048764,2048764,Synodus evermanni,-,Synodontidae,long_list,-,-,-,272124.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272124,Synodus evermanni,"Jordan & Bollman, 1890",accepted,Species,272124.0,Synodus evermanni,Aulopiformes,Synodontidae,Synodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272124.0,synodus evermanni,2048764,9170,aphia
1604559,272126,Synodus fuscus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,22956.0,Aulopiformes,Synodontidae,Synodus,"Tanaka, 1917",,demersal,Synodontinae,,60.0,,,17.2000007629395,,,,,synodus fuscus,272126,1604559,1604559,Synodus fuscus,-,Synodontidae,long_list,-,-,-,272126.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272126,Synodus fuscus,"Tanaka, 1917",accepted,Species,272126.0,Synodus fuscus,Aulopiformes,Synodontidae,Synodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272126.0,synodus fuscus,1604559,9172,aphia
172129,272129,Synodus kaianus,[],-,long_list,-,accepted,-,Species,1.0,0.0,0.0,0.0,,2008-01-15 17:27:08,7398.0,Aulopiformes,Synodontidae,Synodus,"(Günther, 1880)",Gunther's lizardfish,demersal,Synodontinae,48.0,326.0,,,30.0,,,,,synodus kaianus,272129,172129,172129,Synodus kaianus,-,Synodontidae,long_list,-,-,-,272129.0,https://www.marinespecies.org/aphia.php?p=taxdetails&id=272129,Synodus kaianus,"(Günther, 1880)",accepted,Species,272129.0,Synodus kaianus,Aulopiformes,Synodontidae,Synodus,1.0,0.0,0.0,0.0,,2008-01-15T17:27:08.177Z,272129.0,synodus kaianus,172129,9177,aphia
